Character,Dialogue,EpisodeNo,SEID,Season
GEORGE,Well nothing. I didn't actually say that. (Karen is still laughing),9,S05E09,5
JODI,You just said that you said it.,9,S05E09,5
GEORGE,"Sweetheart, I was exaggerating.",9,S05E09,5
KAREN,I'm learning a lot about you tonight George. I've never seen you like this.,9,S05E09,5
JERRY,(touching the back of his neck) It's like somebody's pulling on wires back here.,9,S05E09,5
GEORGE,You know it's like you never see a really attractive woman getting a traffic ticket.,9,S05E09,5
JODI,How can you say that? My sister got a ticket last week. Are you saying she's not attractive?,9,S05E09,5
GEORGE,"Well I've never met your sister but obviously these are not hard-and-fast rules. (to the waitress) Darling, the tea is getting a little cold sweetheart.",9,S05E09,5
JODI,(to Jerry) Can we go?,9,S05E09,5
JERRY,Yeah. Let's go.,9,S05E09,5
KAREN,So soon? (they get up),9,S05E09,5
JERRY,Yeah. Good seeing you again Karen.,9,S05E09,5
KAREN,Yeah.,9,S05E09,5
JODI,Nice meeting you Karen.,9,S05E09,5
KAREN,Yeah. Nice to meet you too and I'm gonna call you about that massage.,9,S05E09,5
JODI,Oh yeah.,9,S05E09,5
GEORGE,Jody let's do this agian real soon (he tends his arms for a hug but she avoids him),9,S05E09,5
JODI,Yeah. (she and Jerry walk away),9,S05E09,5
[setting,Jerry's place later that night],9,S05E09,5
JERRY,I strained my neck last night.,9,S05E09,5
JODI,"Really, how?",9,S05E09,5
JERRY,I tried brushing my teeth by holding the brush and moving my head from side to side. It didn't work.,9,S05E09,5
JODI,So what's the deal with your friend George?,9,S05E09,5
JERRY,No deal. Why?,9,S05E09,5
JODI,"What was all that ""attractive women not getting tickets"" nonsense?",9,S05E09,5
JERRY,"Oh well, he was just showcasing his nondate pesonality.",9,S05E09,5
JODI,I don't know how you can hang out with that guy.,9,S05E09,5
JERRY,Yeah. Sometimes he really makes me tense (he takes Jody's hand and put it on his shoulder),9,S05E09,5
JODI,Did you see the way that he was eating?,9,S05E09,5
JERRY,"Yeah, he's disgusting. (putting her hand back on his shoulder. She unconsciously starts to massage a little while watching TV)",9,S05E09,5
JODI,"I have to tell you, I really don't like him.",9,S05E09,5
JERRY,"Yeah, me either. (he takes her other hand and put it on his other shoulder)",9,S05E09,5
JODI,It's just I hate that type.,9,S05E09,5
JERRY,"Yeah, he's a bad seed.",9,S05E09,5
JODI,"Now you however, you, I like. (she stops massaging and kisses Jerry)",9,S05E09,5
JERRY,What are you doing?,9,S05E09,5
JODI,What do you think I'm doing? (he won't get his massage...),9,S05E09,5
[setting,The Chinese restaurant],9,S05E09,5
GEORGE,"So, what do you think?",9,S05E09,5
KAREN,Really enjoyed it.,9,S05E09,5
GEORGE,Jody's nice.,9,S05E09,5
KAREN,She's very nice. (grabs George's hand) Let's discuss this later.,9,S05E09,5
GEORGE,You think she liked me? She seemed to like me.,9,S05E09,5
KAREN,Yeah,9,S05E09,5
GEORGE,I was personable. Don't you think I was personable?,9,S05E09,5
KAREN,You were extremely personable.,9,S05E09,5
GEORGE,I tought I picked up a little something. I'm very good at this. Did you pick up anything?,9,S05E09,5
KAREN,I didn't pick up anything.,9,S05E09,5
GEORGE,"The second time I sent the noodles back, I tought she made a face...",9,S05E09,5
KAREN,I didn't see a face.,9,S05E09,5
GEORGE,I tought I saw a face.,9,S05E09,5
KAREN,"Anyhow, what is the difference?",9,S05E09,5
GEORGE,No difference. I could care less. She's Jerry's girlfriend.,9,S05E09,5
KAREN,"George, George, instead of talking about this, we could be... you know... (she makes a move with her head like George did in 'The Mango' while saying ""instead of the movie..."")",9,S05E09,5
GEORGE,He he he he,9,S05E09,5
KAREN,Ah ah ah ah,9,S05E09,5
GEORGE,So you think she likes me?,9,S05E09,5
[setting,Elaine's place],9,S05E09,5
ELAINE,(as he touches her) Uhh! What are you doing?,9,S05E09,5
JOEL,Massaging your neck.,9,S05E09,5
ELAINE,Oh. Huh. Of course. Massaging.,9,S05E09,5
JOEL,"Uh, boning up on football? (talking about the magazine she's reading as he sits beside her)",9,S05E09,5
ELAINE,"Yeah, yeah. You know what? There are a lot of players named Deon these days. What a cool name, Deon. If I were gonna change my name, I'd go with Deon.",9,S05E09,5
JOEL,Deon Benes?,9,S05E09,5
ELAINE,"Well as a woman, it makes no sense. But, I mean, let's say I was you. And I decided I was gonna change my name for no real reasons whatsoever-- Deon Rifkin. Wow! That is so cool.",9,S05E09,5
JOEL,D-Deon Rifkin?,9,S05E09,5
ELAINE,"Well maybe you're not the Dion type. O.K. then let's see, let's see, what do we got? (looking at the magazine, she starts to gasp and loses it) Oh! Oh oh oh! O.J.! O.J. Rifkin! You don't even use a name, it's just initials. Oh please please please change your name to O.J.! Please, it would be so great!",9,S05E09,5
JOEL,Elaine! What is going on?,9,S05E09,5
[setting,Monk's],9,S05E09,5
GEORGE,She stayed over?,9,S05E09,5
JERRY,Yeah. (disappointed),9,S05E09,5
GEORGE,The sex wasn't so good?,9,S05E09,5
JERRY,No. The sex was fabulous.,9,S05E09,5
GEORGE,So?,9,S05E09,5
JERRY,I want the massage!,9,S05E09,5
GEORGE,Did you ask her?,9,S05E09,5
JERRY,"I tried putting her hands there (on his neck) but she pulls it away immediately, she's not into it.",9,S05E09,5
GEORGE,Why not?,9,S05E09,5
JERRY,I guess 'cause it's her job. It's very frustrating.,9,S05E09,5
GEORGE,So we had a good time... the four of us.,9,S05E09,5
JERRY,Yeah.,9,S05E09,5
GEORGE,We all got along. Everyone seemed very pleasant.,9,S05E09,5
JERRY,Yeah.,9,S05E09,5
GEORGE,What did Jodi say?,9,S05E09,5
JERRY,She had a good time.,9,S05E09,5
GEORGE,Is that it?,9,S05E09,5
JERRY,Pretty much.,9,S05E09,5
GEORGE,"Did she say anything about, uh...",9,S05E09,5
JERRY,What?,9,S05E09,5
GEORGE,Nah. It's all right. Great! She had a good time.,9,S05E09,5
JERRY,Yeah (a so-so yeah as he takes a sip of coffee),9,S05E09,5
GEORGE,You just hesitated.,9,S05E09,5
JERRY,I was blowing on the coffee.,9,S05E09,5
GEORGE,She didn't like me?,9,S05E09,5
JERRY,Look it's not like you're gonna be spending a lot of time with her.,9,S05E09,5
GEORGE,So she doesn't like me?,9,S05E09,5
JERRY,No.,9,S05E09,5
GEORGE,She said that?,9,S05E09,5
JERRY,Yes.,9,S05E09,5
GEORGE,She told you she doesn't like me!,9,S05E09,5
JERRY,Yes.,9,S05E09,5
GEORGE,What were her exact--,9,S05E09,5
JERRY,"""I don't like him.""",9,S05E09,5
GEORGE,Uh-Huh (gulp) Why didn't she like me?,9,S05E09,5
JERRY,Not everybody likes everybody!,9,S05E09,5
GEORGE,I tried to be nice. I wasn't nice?,9,S05E09,5
JERRY,You were very nice!,9,S05E09,5
GEORGE,I bent over backwards for that woman! Is it that thing I said about her sister?,9,S05E09,5
JERRY,It has nothing to do with her sister.,9,S05E09,5
GEORGE,"I don't even know her sister but believe me, if she's getting traffic tickets, she's not that good-looking! Woah",9,S05E09,5
[setting,hall in Jerry's building],9,S05E09,5
GEORGE,You vomited in 1987.,9,S05E09,5
JERRY,Oh no. That was the dry heaves.,9,S05E09,5
JERRY,Jodi.,9,S05E09,5
JODI,"Hey, Jerry.",9,S05E09,5
GEORGE,Ha! Ha! Hey! (moving his arms like it's so great to be all here),9,S05E09,5
JERRY,What are you doing here?,9,S05E09,5
JODI,I was giving Kramer a massage.,9,S05E09,5
JERRY,Kramer! (tries to hide he's upset and jealous),9,S05E09,5
JODI,I got to run. I have an appointment downtown.,9,S05E09,5
GEORGE,Here. Let me take your tabe downstairs for you.,9,S05E09,5
JODI,No that's O.K.,9,S05E09,5
GEORGE,Please give it to me. I love to help people. This is what I do. Come on. I'm going this way. (he takes the table from Jodi's hands and she has no choice but to follow him),9,S05E09,5
JERRY,I'll see you tonight. (he's opening his door apartment as Kramer comes out of his in a bathrobe),9,S05E09,5
KRAMER,Hey! I am looser than creamed corn!,9,S05E09,5
JERRY,Who told you to get a massage from her. I haven't gotten a massage from her yet!,9,S05E09,5
KRAMER,You don't know what you're missing buddy.,9,S05E09,5
[setting,street in front of Jerry's building],9,S05E09,5
GEORGE,"No one hails a cab like me. My hailing technique is unmatched. I get the wrist going from side to side and boom! Cabs are crashing into themselves to just pick me up. (a cab stops) All right, here we go. Let me get door. Feminists aside, I know women like the door holding. Here we are all righty. O.K. Jodi let's get together again real soon and say hello to your sister for me.",9,S05E09,5
JODI,You've never met. (the cab starts and George is following to keep talking to Jodi),9,S05E09,5
GEORGE,"Whatever. Believe me, if I wasn't involved right now, I wouldn't mind being set up. Something tells me she's a knockout. (we see, from the camera inside the cab, George's hand waving as the cab drives away)",9,S05E09,5
[setting,Jerry's apartment],9,S05E09,5
KRAMER,"(Kramer is talking much more slowly and smoother than usual) First she sets the mood perfectly with this new age music played over ocean sounds. Then she lays you out on this table, and she proceeds to rub oil over your entire body. And she rubs long... and deep... Jerry, she rubs with love. (Jerry is obviously cutting much harder than the cheese needs it as he listens to Kramer) Every muscles she touches just... (long pause) ooo-zz-es. Beneath those silky, soft fingers, you can scarcely contain yourself, buddy. (Jerry slams down the knife and goes to the couch)",9,S05E09,5
JERRY,So you had a good time.,9,S05E09,5
KRAMER,Oh... yeah...,9,S05E09,5
JERRY,Enjoyed yourself.,9,S05E09,5
KRAMER,Very... much...,9,S05E09,5
JERRY,All right now you listen and you listen good! (he grabs Kramer's legs and throws him down the couch),9,S05E09,5
KRAMER,What! (Kramer is back to his usual way of speaking),9,S05E09,5
JERRY,The massages are out!,9,S05E09,5
KRAMER,Wha--,9,S05E09,5
JERRY,Ahh!!! They're out!,9,S05E09,5
KRAMER,Why?!,9,S05E09,5
JERRY,"Because if I can't get one, you're not getting one.",9,S05E09,5
KRAMER,Wait a minute! Wait a minute! I need my massages! Can't you see I'm burned out!,9,S05E09,5
JERRY,"I'm sorry, Kramer. (he goes back to the kitchen)",9,S05E09,5
KRAMER,"Why? Why? Look, I paid for her. (Jerry stops walking)",9,S05E09,5
JERRY,Don't you ever talk about her like that!,9,S05E09,5
KRAMER,But why?,9,S05E09,5
JERRY,That's final!!!,9,S05E09,5
KRAMER,Ah!!! Yahh!!!,9,S05E09,5
[setting,Giants Stadium],9,S05E09,5
ANNOUNCER,"Ladies and Gentlemen, welcome to Giants stadium.",9,S05E09,5
ELAINE,"Oh, you have photos in your wallet?",9,S05E09,5
JOEL,Yeah. Why? Is that weird?,9,S05E09,5
ELAINE,"No, it's normal. You're very normal. You're totally normal. Who's this?",9,S05E09,5
JOEL,That's my mother.,9,S05E09,5
ELAINE,Oh yeah. I see the resemblance.,9,S05E09,5
JOEL,"No, there's no resemblance.",9,S05E09,5
ELAINE,"Yeah, there is, right here you see--",9,S05E09,5
JOEL,"Elaine, I was adopted.",9,S05E09,5
ELAINE,(pause) Oh. That's nice.,9,S05E09,5
JOEL,"Oh, the game's about to start. I wonder where your friend Kramer is.",9,S05E09,5
[setting,ticket counter],9,S05E09,5
KRAMER,"(to the ticket man) Uh, yeah, a ticket for Kramer.",9,S05E09,5
TICKET MAN,Here it is. I need some I.D.,9,S05E09,5
KRAMER,"Oh, yeah. (snaps fingers) You know, I forgot my wallet.",9,S05E09,5
TICKET MAN,"Well, I can't give it to you then.",9,S05E09,5
KRAMER,Are you kidding me?,9,S05E09,5
TICKET MAN,I'm afraid not.,9,S05E09,5
KRAMER,"Come on, just look at me. Tell me I'm not Kramer.",9,S05E09,5
TICKET MAN,I'm sorry. I need proof.,9,S05E09,5
KRAMER,"Look, I'll drive out here tomorrow and I'll show the I.D. I got nothing to do all day.",9,S05E09,5
TICKET MAN,"Neither do I. But without I.D., I need confirmation from the person who left the ticket.",9,S05E09,5
KRAMER,Where's a phone?,9,S05E09,5
[setting,back to Elaine and Joel watching the game],9,S05E09,5
ANNOUNCER,"Ladies and gentlemen, may I have your attention, please? Would Joel Rifkin report to the stadium office. Joel Rifkin...telephone. (the crowd stops cheering and we see a football player, Lawrence Taylor of the N.Y. Giants, distracted from the game while hearing the announcer saying Joel Rifkin)",9,S05E09,5
JOEL,Who would be calling me here? (he stands up and look around),9,S05E09,5
ELAINE,(to the person in front of her) He's not the murderer.,9,S05E09,5
[setting,Jerry's apartment],9,S05E09,5
KRAMER,"Oh, God.",9,S05E09,5
JERRY,What's the matter with you?,9,S05E09,5
KRAMER,"Jerry, I need another massage!",9,S05E09,5
JERRY,You just had one yesterday. What do you need another one for?,9,S05E09,5
KRAMER,"Because of the Giant game! I told you, It went overtime! You know what those seats are like. They're very unforgiving.",9,S05E09,5
JERRY,Oh please.,9,S05E09,5
KRAMER,"And then the game-winning field goal went over the net and into the crowd and I dove over three rows! My back, it's killing me! (whining) It's killing me Jerry!",9,S05E09,5
JERRY,"Well, did you get the ball?",9,S05E09,5
KRAMER,Oh I got the ball.,9,S05E09,5
JERRY,"Well, I never even caught a foul ball at a baseball game.",9,S05E09,5
KRAMER,"Well, It's quite a thrill.",9,S05E09,5
JERRY,Why don't you get somebody else?,9,S05E09,5
KRAMER,Because nobody does it like she does. She's the best.,9,S05E09,5
JERRY,"Well, that's it! Tonight's the night. I'm getting one. No ""if and's or but's"".",9,S05E09,5
KRAMER,What about my massage?,9,S05E09,5
JERRY,(whining like Kramer) Ask Newman.,9,S05E09,5
[setting,Monk's],9,S05E09,5
GEORGE,So I lugged that table. That big heavy massage table all the way down to the cab! You ever seen one of those things?,9,S05E09,5
KAREN,Of course.,9,S05E09,5
GEORGE,"No, I don't know. Maybe you haven't. You know, not everybody's seen a massage table.",9,S05E09,5
KAREN,"What, do you think I've never had a massage before?",9,S05E09,5
GEORGE,"Anyway, I don't even get a thank you. I don't get it!",9,S05E09,5
KAREN,"George, frankly, I'm getting a little tired of hearing about her.",9,S05E09,5
GEORGE,I wanna know what I did to this woman.,9,S05E09,5
KAREN,"What, you got a little thing for her?",9,S05E09,5
GEORGE,"No, No! She's going out with a friend of mine. It's only courteous that we should try and like each other.",9,S05E09,5
KAREN,What difference does it make? Who cares if she doesn't like you? Does everybody in the world have to like you?,9,S05E09,5
GEORGE,Yes! Yes! Everybody has to like me. I must be liked!,9,S05E09,5
[setting,Elaine's apartment],9,S05E09,5
ELAINE,Of course I support your decision to change your name.,9,S05E09,5
JOEL,After the Giant game I realized that this--this problem isn't going away.,9,S05E09,5
ELAINE,"Well, listen, I just want you to know that I was more than willing to stick it out with Joel Rifkin.",9,S05E09,5
JOEL,Sure?,9,S05E09,5
ELAINE,(she fakes a strangling) RRR...,9,S05E09,5
JOEL,O.K. you got your list?,9,S05E09,5
ELAINE,Yeah. Yeah. 10 names.,9,S05E09,5
JOEL,Right.,9,S05E09,5
ELAINE,"O.K. And if somebody objects, you can just veto it.",9,S05E09,5
JOEL,O.K.,9,S05E09,5
ELAINE,O.K. You start. What's your first choice?,9,S05E09,5
JOEL,Stuart.,9,S05E09,5
ELAINE,(right away) No. Second choice.,9,S05E09,5
JOEL,Stu--Stuart's no good?,9,S05E09,5
ELAINE,I have never met a normal guy named Stuart.,9,S05E09,5
JOEL,O-O.K. My second choice is... Todd.,9,S05E09,5
ELAINE,(repeating to hear how it sounds) Todd. (pause) No. Veto.,9,S05E09,5
JOEL,"All right. Oh, hey, I think you're gonna like my first my third choice.",9,S05E09,5
ELAINE,Great...,9,S05E09,5
JOEL,Alex.,9,S05E09,5
ELAINE,"I gotta tell ya, I have a bad association with the name Alex.",9,S05E09,5
JOEL,Bad bad association?,9,S05E09,5
ELAINE,"Yeah, in college I sat next to an Alex in art history. And he was always drinking coffee and after every sip he would go ""Ahh"". I mean every two seconds ""Ahh"". And he would take like 40 sips and after everyone ""Ahh"". I had to drop the class.",9,S05E09,5
[setting,Jerry's place],9,S05E09,5
JODI,Hey.,9,S05E09,5
JERRY,Hi.,9,S05E09,5
JODI,Hi. (kiss) I was running late and I didn't have a chance to drop off my stuff before I came over.,9,S05E09,5
JERRY,"Ah, no problem. That's fine.",9,S05E09,5
JODI,What's with this music?,9,S05E09,5
JERRY,"That's new age music. Sounds of the forest. I find it soothing. Hey, look at this! What do you know? A massage table! This is great! (he starts to install the table)",9,S05E09,5
JODI,What are you doing?,9,S05E09,5
JERRY,Just checking it out. Look at how this thing is made. Can I tell you something? That's a hell of a piece of equipment.,9,S05E09,5
JODI,"Actually, I should get a new one.",9,S05E09,5
JERRY,"No, nonsense. This one's fine. (as he sits on the table)",9,S05E09,5
